season,player_id,first_name,last_name,player_name,position,height_wo_shoes,wingspan,standing reach,body fat pct,standing vertical leap,maximum vertical leap,lane agility time,three quarter sprint,bench press
2010,202365,Devin,Ebanks,Devin Ebanks,SF,6' 7'',84.25,107.5,7.9,23.5,32,11.69,3.44,6
2010,202324,Derrick,Favors,Derrick Favors,PF,6' 8.75'',88,110,6.5,31.5,35.5,11.74,3.25,14
2010,12316,Keith,Gallon,Keith Gallon,PF-C,6' 8.5'',88.5,109.5,15.1,23.5,28.5,13.44,3.7,14
2010,12317,Charles,Garcia,Charles Garcia,SF,6' 8.25'',85.75,107.5,7,24.5,30.5,11.65,3.23,2
2010,202331,Paul,George,Paul George,SF,6' 7.75'',83.25,107,5,NULL,NULL,NULL,NULL,4
2010,202376,Luke,Harangody,Luke Harangody,PF,6' 6'',81.5,106,11.1,24,28.5,11.83,3.41,23
2010,202412,Manny,Harris,Manny Harris,SG,6' 4'',79.25,102,3.8,NULL,NULL,NULL,NULL,11
2010,202351,Lazar,Hayward,Lazar Hayward,SG-SF,6' 4.5'',84.75,102,7.5,31,36,10.87,3.31,15
2010,202330,Gordon,Hayward,Gordon Hayward,SF,6' 6.75'',79.75,103,6.9,30.5,34.5,11.73,3.22,10
2010,202333,Xavier,Henry,Xavier Henry,SG,6' 5.25'',83.25,105,4.7,28.5,36.5,11.1,3.18,8
2010,202359,Darington,Hobson,Darington Hobson,SG-SF,6' 5.25'',81.25,104.5,6.2,29,34,11.68,3.25,NULL
2010,202345,Damion,James,Damion James,SF,6' 6.25'',84.75,107,9.6,29,33,10.89,3.2,13
2010,202325,Wesley,Johnson,Wesley Johnson,SF,6' 6.25'',85,106,4.6,32,37,11.43,3.14,16
2010,202356,Armon,Johnson,Armon Johnson,PG-SG,6' 2'',80,99.5,5.6,31.5,38.5,11.25,3.19,18
2010,202346,Dominique,Jones,Dominique Jones,SG,6' 3.25'',81.25,101,5.9,26,32.5,10.88,3.31,19
2010,12329,Jerome,Jordan,Jerome Jordan,C,6' 11.5'',89.25,113,6.9,NULL,NULL,NULL,NULL,NULL
2010,12330,Sylven,Landesberg,Sylven Landesberg,SG,6' 4.75'',81,100.5,11.6,28,32,11.59,3.36,8
2010,202371,Gani,Lawal,Gani Lawal,PF,6' 7.5'',84,107.5,6.3,27,31.5,11.61,3.24,20
2010,202328,Greg,Monroe,Greg Monroe,PF-C,6' 9.75'',86.25,108.5,11.2,25,29,12.1,3.35,15
2010,202350,Daniel,Orton,Daniel Orton,C,6' 8.75'',88.25,110.5,13.8,24,30.5,12.32,3.39,13
2010,12334,Artsiom,Parakhouski,Artsiom Parakhouski,C,6' 10.25'',85,109.5,6,25.5,26.5,12.07,3.33,16
2010,202335,Patrick,Patterson,Patrick Patterson,PF,6' 8'',85.25,107,5.3,28.5,33.5,11.14,3.25,17
2010,202354,Dexter,Pittman,Dexter Pittman,PF-C,6' 9.5'',90,111,20.8,NULL,NULL,NULL,NULL,NULL
2010,202360,Andy,Rautins,Andy Rautins,SG,6' 4.25'',79,100,6.2,23.5,30.5,11.27,3.49,8
2010,12338,Ryan,Richards,Ryan Richards,PF,6' 10.5'',85.5,110,8,25,28.5,11.33,3.37,4
2010,202383,Stanley,Robinson,Stanley Robinson,SF,6' 6.5'',84,107.5,8.3,NULL,37.5,11.65,3.23,6
2010,202336,Larry,Sanders,Larry Sanders,PF-C,6' 9.25'',89.75,112,4.6,25.5,28,12.49,3.27,7
2010,12341,Jon,Scheyer,Jon Scheyer,PG-SG,6' 4.75'',75.25,99,5.4,NULL,NULL,NULL,NULL,NULL
2010,202362,Lance,Stephenson,Lance Stephenson,SG,6' 4.5'',82.5,103,9.3,27,33,11.39,3.38,10
2010,12343,Mikhail,Torrance,Mikhail Torrance,PG,6' 4'',79.5,103,7,23,32,11.43,3.17,8
2010,202323,Evan,Turner,Evan Turner,SG,6' 5.75'',80,103.5,8.6,27.5,34.5,11.06,3.27,9
2010,202327,Ekpe,Udoh,Ekpe Udoh,PF,6' 8.75'',88.5,106.5,8,31,33.5,11.15,3.29,10
2010,12346,Jarvis,Varnado,Jarvis Varnado,PF-C,6' 8.25'',87.5,109.5,9.5,29.5,32.5,11.61,3.37,3
2010,202349,Greivis,Vasquez,Greivis Vasquez,PG-SG,6' 5'',79,101,8.6,NULL,NULL,NULL,NULL,NULL
2010,202322,John,Wall,John Wall,PG,6' 2.75'',81.25,101.5,5.6,30,39,10.84,3.14,NULL
2010,202378,Willie,Warren,Willie Warren,SG-PG,6' 2.5'',78,99.5,7.6,23,31.5,11.21,3.5,10
2010,202358,Terrico,White,Terrico White,SG-PG,6' 3.75'',81,101,3.7,31,40,11.38,3.15,10
2010,202355,Hassan,Whiteside,Hassan Whiteside,C-PF,6' 10.5'',91,113,5.5,27,31.5,11.83,3.54,12
2011,202728,Keith,Benson,Keith Benson,C-PF,6' 10'',87.75,109.5,6.1,31.5,36,11.88,3.35,12
2011,202705,Marshon,Brooks,Marshon Brooks,SG,6' 4.25'',85,101,5.2,34,38.5,10.74,3.09,5
2011,202692,Alec,Burks,Alec Burks,SG,6' 5'',82,103.5,5.1,29,36,10.96,3.17,5
2011,202710,Jimmy,Butler,Jimmy Butler,SF,6' 6'',79.5,101.5,5.4,32,39,11.12,3.15,14
2011,202708,Norris,Cole,Norris Cole,PG,6' 0.25'',74.25,95.5,4.7,29.5,38.5,10.07,3.22,11
2011,202739,Jon,Diebler,Jon Diebler,SG,6' 5.25'',78,99,8.5,28,35,10.94,3.37,2
2011,12406,Michael,Dunigan,Michael Dunigan,PF-C,6' 8.5'',87.25,107.5,8,29.5,34.5,11.85,3.27,10
2011,12407,LaceDarius,Dunn,LaceDarius Dunn,SG,6' 3'',78.25,101,5.5,26.5,31,11.45,3.27,3
2011,202702,Kenneth,Faried,Kenneth Faried,PF,6' 6'',84,108,6.3,30.5,35,11.35,3.26,16
2011,12409,James,Fredette,James Fredette,PG,6' 0.75'',76.5,96.5,7.7,28,33,10.42,3.21,14
2011,202726,Andrew,Goudelock,Andrew Goudelock,PG,6' 1.25'',76.25,96.5,9.9,32.5,37,10.33,3.1,4
2011,202706,Jordan,Hamilton,Jordan Hamilton,SF,6' 6.75'',81.5,104,9.8,25,32,11.47,3.3,7
2011,202712,Justin,Harper,Justin Harper,PF-SF,6' 8'',83.75,106,4,28.5,33,11.92,3.3,19
2011,202699,Tobias,Harris,Tobias Harris,SF-PF,6' 6.5'',83,103.5,8.4,31.5,37.5,10.96,3.17,12
2011,202715,Tyler,Honeycutt,Tyler Honeycutt,SF,6' 6.75'',81,105,5.3,30,37,11.68,3.07,NULL
2011,12415,Scotty,Hopson,Scotty Hopson,SG,6' 5.75'',82.5,103.5,4.8,32.5,36,10.47,3.18,10
2011,202681,Kyrie,Irving,Kyrie Irving,PG,6' 1.75'',76,99,10.2,NULL,NULL,NULL,NULL,NULL
2011,12417,Rick,Jackson,Rick Jackson,PF,6' 8.25'',86,106.5,8.3,28.5,33,11.51,3.26,9
2011,202724,Charles,Jenkins,Charles Jenkins,PG-SG,6' 1.5'',79.5,96.5,4.3,29.5,34,11.68,3.18,16
2011,202707,JaJuan,Johnson,JaJuan Johnson,PF,6' 9'',86,107.5,7.5,33.5,38,11.21,3.14,15
2011,202709,Cory,Joseph,Cory Joseph,PG,6' 2'',77.5,99,9.7,27.5,35,10.75,3.27,5
2011,202683,Enes,Kanter,Enes Kanter,PF-C,6' 9.75'',85.5,109.5,5.9,26,32.5,11.3,3.26,14
2011,202688,Brandon,Knight,Brandon Knight,PG,6' 1.5'',78.75,98.5,4.2,29,37.5,10.74,3.07,10
2011,202723,Malcolm,Lee,Malcolm Lee,SG,6' 4'',81.75,101.5,5.9,30,35.5,11.2,3.09,17
2011,202695,Kawhi,Leonard,Kawhi Leonard,SF,6' 6'',87,106,5.4,25.5,32,11.45,3.15,3
2011,202727,Travis,Leslie,Travis Leslie,SG,6' 3'',82.5,103,8.1,33,40.5,11,3.13,10
2011,202720,Jon,Leuer,Jon Leuer,PF,6' 10'',84,105.5,5.4,29.5,36.5,10.82,3.36,14
2011,202732,DeAndre,Liggins,DeAndre Liggins,SF-SG,6' 5'',83,103.5,5,27,31,NULL,3.33,6
2011,12428,David,Lighty,David Lighty,SG,6' 4.75'',80,101,6.5,28.5,33,10.81,3.25,15
2011,202714,Shelvin,Mack,Shelvin Mack,PG,6' 1'',79.5,96.5,7.1,32,39,11.23,3.18,17
2011,12430,Demetri,McCamey,Demetri McCamey,PG,6' 1.75'',78.25,99.5,6.1,27,33,11.55,3.19,NULL
2011,202734,E'Twaun,Moore,E'Twaun Moore,SG,6' 2.5'',81.5,99.5,7.6,32,34.5,11.12,3.31,NULL
2011,202694,Marcus,Morris,Marcus Morris,PF-SF,6' 7'',82,105.5,8,29,33,NULL,3.15,11
2011,202693,Markieff,Morris,Markieff Morris,PF,6' 7.75'',82.75,106.5,10.2,27,31.5,NULL,3.4,11
2011,202721,Darius,Morris,Darius Morris,PG-SG,6' 3.25'',79.5,102,5.3,24.5,32,11,3.2,12
2011,202718,Chandler,Parsons,Chandler Parsons,SF,6' 8.75'',81.5,104.5,7,25.5,31.5,11.05,3.29,4
2011,12436,Jereme,Richmond,Jereme Richmond,SF,6' 6'',82.25,106.5,5.5,27,33.5,11.74,3.02,0
2011,202729,Josh,Selby,Josh Selby,SG-PG,6' 1.75'',77.25,98,7.9,29.5,42,11.13,3.2,5
2011,202697,Iman,Shumpert,Iman Shumpert,PG-SG,6' 4.25'',81.5,99.5,6.5,36.5,42,11.1,3.18,18
2011,202713,Kyle,Singler,Kyle Singler,SF,6' 7.5'',82.1,106,10,23,30,11.22,3.21,10
2011,202698,Chris,Singleton,Chris Singleton,SF,6' 7.75'',85,103.5,7.4,30.5,37.5,11.33,3.09,15
2011,12441,Jamie,Skeen,Jamie Skeen,PF,6' 6.5'',85.25,106.5,9.8,26,30.5,12.43,3.46,10
2011,202701,Nolan,Smith,Nolan Smith,PG,6' 1.5'',77.5,99,5.6,28.5,34,11.05,3.17,9
2011,12442,Gregory,Smith,Gregory Smith,PF-C,6' 8'',86.5,106.5,7.4,29.5,36,12.43,3.36,17
2011,12445,Malcolm,Thomas,Malcolm Thomas,PF,6' 7.5'',84.5,107.5,5.9,32,36.5,11.31,3.29,3
2011,202738,Isaiah,Thomas,Isaiah Thomas,PG,5' 8.75'',73.75,91.5,6.7,31.5,40,10.49,3.14,13
2011,202717,Trey,Thompkins,Trey Thompkins,PF,6' 8.5'',85,107.5,15.5,27.5,30.5,11.72,3.41,15
2011,202684,Tristan,Thompson,Tristan Thompson,PF,6' 7.5'',85.25,108.5,6.2,30,35,10.92,3.26,9
2011,202691,Klay,Thompson,Klay Thompson,SG,6' 5.75'',81,103.5,8,26.5,31.5,10.99,3.24,5
2011,202719,Jeremy,Tyler,Jeremy Tyler,PF-C,6' 9'',89,110.5,13.4,28,33.5,11.26,3.29,10
2011,202696,Nikola,Vucevic,Nikola Vucevic,PF-C,6' 10.25'',88.5,112.5,6.1,23.5,25,12.02,3.27,8
2011,202689,Kemba,Walker,Kemba Walker,PG,5' 11.5'',75.5,91.5,5.9,32,39.5,10.87,3.16,7
2011,202716,Jordan,Williams,Jordan Williams,PF,6' 7.75'',84.25,106.5,12.1,25,30.5,12.74,3.45,10
2011,202682,Derrick,Williams,Derrick Williams,PF-SF,6' 7.25'',85.5,108,10.8,29,34.5,11.03,3.23,19
2012,203112,Quincy,Acy,Quincy Acy,PF,6' 6.5'',86.75,106.5,7.1,32,37,10.48,3.28,13
2012,203084,Harrison,Barnes,Harrison Barnes,SF-SG,6' 7'',83.25,101.5,9.6,38,39.5,10.93,3.16,15
2012,203115,Will,Barton,Will Barton,SG-SF,6' 5'',81.75,102.5,4.1,30,34,12.5,3.6,0
2012,203078,Bradley,Beal,Bradley Beal,SG,6' 3.25'',80,100,6,33,39,10.95,3.28,8
2012,12458,J'Covan,Brown,J'Covan Brown,PG,6' 1'',77.25,96,12.5,26,29.5,11.68,3.47,3
2012,203733,William,Buford,William Buford,SG-SF,6' 4'',81.5,102,11.3,27.5,32.5,11.4,3.43,8
2012,203109,Jae,Crowder,Jae Crowder,SF,6' 4.75'',81.25,99.5,9,31,34.5,11.45,3.37,20
2012,203099,Jared,Cunningham,Jared Cunningham,SG-PG,6' 3.5'',78.5,98,3.6,NULL,NULL,NULL,NULL,4
2012,203076,Anthony,Davis,Anthony Davis,PF-C,6' 9.25'',89.5,108,7.9,NULL,NULL,NULL,NULL,NULL
2012,203134,Marcus,Denmon,Marcus Denmon,SG,6' 2.25'',77,94.5,6.6,33.5,40,10.82,3.19,8
2012,203083,Andre,Drummond,Andre Drummond,C,6' 9.75'',90.25,109.5,7.5,31.5,33.5,10.83,3.39,10
2012,203119,Kim,English,Kim English,SG,6' 4.5'',78.5,98,4.3,29,36.5,10.59,3.33,NULL
2012,203105,Festus,Ezeli,Festus Ezeli,C-PF,6' 9.75'',89.75,108,5.5,34,33.5,12.35,3.29,18
2012,12467,Drew,Gordon,Drew Gordon,PF,6' 8'',83.5,103.5,9.1,29,34,11.35,3.49,10
2012,203254,JaMychal,Green,JaMychal Green,PF,6' 8'',86.25,106.5,9.8,29.5,32.5,10.63,3.38,19
2012,203110,Draymond,Green,Draymond Green,PF-SF,6' 5.75'',85.25,105,11.3,28,33,11.01,3.4,9
2012,203090,Maurice,Harkless,Maurice Harkless,SF,6' 7.25'',84,102.5,5.3,32.5,37,10.87,3.25,5
2012,203089,John,Henson,John Henson,PF,6' 9'',89,112,8.6,25.5,30,NULL,NULL,5
2012,203189,Tu,Holloway,Tu Holloway,PG,5' 10.5'',77.5,94.5,8.5,28,35,11,3.42,12
2012,203133,Robbie,Hummel,Robbie Hummel,SF,6' 7.25'',80.5,102,9.4,27.5,30,11.56,3.41,13
2012,203108,Bernard,James,Bernard James,PF,6' 8.75'',87,108.5,5,30,32.5,11.84,3.4,6
2012,203098,John,Jenkins,John Jenkins,SG,6' 3.25'',80.5,98,7.1,30.5,36.5,11.36,3.37,10
2012,203111,Orlando,Johnson,Orlando Johnson,SG,6' 3.75'',83.25,99,7,32,39.5,10.98,3.25,13
2012,203130,Darius,Johnson-Odom,Darius Johnson-Odom,SG,6' 1.5'',79,96,7,33.5,41.5,10.76,3.21,17
2012,203093,Terrence,Jones,Terrence Jones,PF-SF,6' 8.25'',86.25,107,7.7,29.5,34.5,11.57,3.4,12
2012,203158,Kevin,Jones,Kevin Jones,PF,6' 6.25'',85.5,105,11.2,27.5,32.5,11.94,3.6,17
2012,203103,Perry,Jones,Perry Jones,PF-SF,6' 10.25'',85.75,107,4.6,33,38.5,11.31,3.19,11
2012,203126,Kris,Joseph,Kris Joseph,SG,6' 6'',83,104,8.6,28.5,35,NULL,3.46,6
2012,203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,6' 5.75'',84,104.5,7,32,35.5,11.77,3.18,6
2012,203117,Doron,Lamb,Doron Lamb,SG-PG,6' 3.25'',78.75,98.5,6.7,29,33.5,11.12,3.41,2
2012,203087,Jeremy,Lamb,Jeremy Lamb,SG,6' 4'',83,102,4.5,31.5,38,10.98,3.25,5
2012,203086,Meyers,Leonard,Meyers Leonard,C,6' 11.75'',87,108,5.7,30,32.5,11.34,3.41,19
2012,203081,Damian,Lillard,Damian Lillard,PG,6' 1.75'',79.75,95.5,5.9,34.5,39.5,11.15,3.34,13
2012,203159,Scott,Machado,Scott Machado,PG,6' 1'',76,94.5,5.8,27,32.5,11.26,3.3,17
2012,203088,Kendall,Marshall,Kendall Marshall,PG,6' 3.25'',77.5,96,7.8,31,37,12.03,3.23,NULL
2012,203097,Fab,Melo,Fab Melo,C,6' 10.75'',86.5,110,9.2,29.5,31,12.14,3.44,9
2012,203114,Khris,Middleton,Khris Middleton,SF,6' 6.75'',82.75,103,7.8,28,31,11.45,3.47,4
2012,203121,Darius,Miller,Darius Miller,SF-SG,6' 6'',81,101,7.5,33,37,11.34,3.31,14
2012,203113,Quincy,Miller,Quincy Miller,SF,6' 8.75'',85.25,105,7.8,30.5,36,11.05,3.48,8
2012,203183,Tony,Mitchell,Tony Mitchell,SG,6' 5.25'',82,100,5.7,31.5,40,11.72,3.47,14
2012,203102,Arnett,Moultrie,Arnett Moultrie,PF,6' 9.5'',86.25,106.5,7.7,33.5,37.5,11.32,3.22,10
2012,203122,Kevin,Murphy,Kevin Murphy,SG,6' 5'',78.75,99,5.8,31,36.5,10.97,3.42,11
2012,203094,Andrew,Nicholson,Andrew Nicholson,PF,6' 8.5'',88,107,7.6,28.5,30.5,11.89,3.67,10
2012,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,6' 8.5'',88.75,106.5,8,31.5,31.5,11.65,3.53,NULL
2012,203101,Miles,Plumlee,Miles Plumlee,PF-C,6' 10.5'',84.75,105.5,11.4,34,40.5,10.64,3.36,15
2012,203085,Austin,Rivers,Austin Rivers,SG-PG,6' 3.5'',79.25,96.5,6.2,32.5,37.5,11.54,3.32,1
2012,203080,Thomas,Robinson,Thomas Robinson,PF,6' 7.75'',87.25,106,5,28.5,35.5,11.96,3.17,15
2012,203082,Terrence,Ross,Terrence Ross,SG-SF,6' 6'',79.25,100.5,3.2,31,37.5,11.78,3.28,2
2012,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,6' 6.5'',79.25,100,5.2,NULL,NULL,NULL,NULL,NULL
2012,203118,Mike,Scott,Mike Scott,PF,6' 7.25'',82.75,104,10.6,27,32.5,11.59,3.44,14
2012,203156,Henry,Sims,Henry Sims,C-PF,6' 10'',88,108,7.7,26.5,29.5,12.33,3.44,7
2012,203096,Jared,Sullinger,Jared Sullinger,PF,6' 7.75'',85.25,105.5,10.7,29.5,31,12.77,3.81,9
2012,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,6' 2.75'',78.25,97.5,4.2,32,36.5,11.48,3.2,0
2012,12507,Jordan,Taylor,Jordan Taylor,PG,6' 1'',75,92.5,5.5,33,36.5,10.57,3.19,14
2012,203106,Jeff,Taylor,Jeff Taylor,SF-SG,6' 6'',78.25,101.5,4.2,33.5,40,10.87,3.29,15
2012,203104,Marquis,Teague,Marquis Teague,PG,6' 1'',79.25,96.5,6.3,32.5,40.5,10.65,3.19,8
2012,203138,Hollis,Thompson,Hollis Thompson,SF,6' 6.75'',81.5,102.5,6,28.5,36.5,11.72,3.38,6
2012,203079,Dion,Waiters,Dion Waiters,SG,6' 2.5'',79.25,98,8.5,NULL,NULL,NULL,NULL,NULL
2012,203091,Royce,White,Royce White,PF,6' 7'',84,104.5,10.6,NULL,NULL,NULL,NULL,NULL
2012,203100,Tony,Wroten,Tony Wroten,PG,6' 4.75'',81,101,5.2,30,35.5,10.75,3.24,0
2012,203092,Tyler,Zeller,Tyler Zeller,PF-C,6' 11.25'',84,104.5,6.4,30,34,11.13,3.4,16
2013,203500,Steven,Adams,Steven Adams,C,6' 10.75'',88.5,109.5,6.65,28.5,33,11.85,3.4,16
2013,203505,Vander,Blue,Vander Blue,SG,6' 3.5'',78,100.5,4.6,28,37.5,10.4,3.14,4
2013,203485,Lorenzo,Brown,Lorenzo Brown,PG,6' 4'',79,100,3.95,28,34,11.78,3.4,8
2013,203493,Reggie,Bullock,Reggie Bullock,SG-SF,6' 5.75'',80.75,102,6.95,31,36.5,11.33,3.31,11
2013,203504,Trey,Burke,Trey Burke,PG,5' 11.75'',77.5,97.5,6.9,29.5,36.5,11.2,3.16,3
2013,203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,SG,6' 4.5'',80,100.5,6.45,29,34.5,10.6,3.12,7
2013,203477,Isaiah,Canaan,Isaiah Canaan,PG,5' 11'',76.5,94.5,5.9,33,40.5,10.98,3.22,16
2013,203478,Jackie,Carmichael,Jackie Carmichael,PF,6' 7.5'',85.5,107,5.8,30,32,11.83,3.35,13
2013,203487,Michael,Carter-Williams,Michael Carter-Williams,PG,6' 4.75'',79.25,101,4.4,31.5,41,10.68,3.22,8
2013,12524,Will,Clyburn,Will Clyburn,SF-SG,6' 5.75'',84.25,105,6.85,28,34.5,11.68,3.38,3
2013,203496,Robert,Covington,Robert Covington,SF-PF,6' 6.25'',85.75,106,4.7,29.5,36,11.69,3.34,9
2013,203459,Allen,Crabbe,Allen Crabbe,SG,6' 5.25'',83.25,103.5,4.65,30.5,36,10.67,3.32,10
2013,203552,Seth,Curry,Seth Curry,SG,6' 1'',76,97.5,9.6,NULL,NULL,NULL,NULL,NULL
2013,203561,Brandon,Davies,Brandon Davies,PF,6' 8.5'',85.5,108.5,8.6,26,31.5,11.22,3.5,7
2013,203473,Dewayne,Dedmon,Dewayne Dedmon,C,6' 10'',88,109,8.35,28,32.5,12.75,3.4,8
2013,203476,Gorgui,Dieng,Gorgui Dieng,C,6' 9.75'',87.5,111.5,5.35,NULL,NULL,NULL,NULL,NULL
2013,203516,James,Ennis,James Ennis,SF,6' 5.75'',83.5,104.5,4.5,29.5,36.5,11.55,3.4,7
2013,203467,Carrick,Felix,Carrick Felix,SF-SG,6' 4.75'',81.25,103.5,3.3,32,38.5,11.16,3.25,15
2013,203479,Jamaal,Franklin,Jamaal Franklin,SG-SF,6' 4'',83.25,103.5,8.25,NULL,NULL,NULL,NULL,NULL
2013,203497,Rudy,Gobert,Rudy Gobert,C,7' 0.5'',92.5,115,4.4,25,29,12.85,3.57,7
2013,203462,Archie,Goodwin,Archie Goodwin,SG,6' 3.75'',81.5,102,4.55,30,36,10.75,3.27,1
2013,203475,Erick,Green,Erick Green,PG,6' 1.5'',77.75,98,4.35,NULL,NULL,NULL,NULL,5
2013,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,SG,6' 4.5'',79,101,6.05,31.5,37.5,10.68,3.25,16
2013,203524,Solomon,Hill,Solomon Hill,SF,6' 5.5'',81,103,7.6,29.5,37.5,10.77,3.19,14
2013,203494,Richard,Howell,Richard Howell,PF,6' 6.25'',82.25,105.5,8.75,NULL,NULL,NULL,NULL,NULL
2013,203470,Colton,Iverson,Colton Iverson,C,6' 10.5'',86,110,9.6,26.5,30,11.52,3.52,12
2013,203510,Pierre,Jackson,Pierre Jackson,PG,5' 9.5'',70,90,4.5,NULL,NULL,NULL,NULL,NULL
2013,203511,Grant,Jerrett,Grant Jerrett,PF,6' 8.75'',86,109,10.05,28.5,34,11.85,3.51,2
2013,203509,Myck,Kabongo,Myck Kabongo,PG,6' 1.25'',78.25,98,6,27.5,33.5,10.64,3.44,2
2013,203483,Kenny,Kadji,Kenny Kadji,PF-C,6' 8.75'',87,106.5,7.45,34,38,11.47,3.44,9
2013,203527,Ryan,Kelly,Ryan Kelly,PF,6' 9.75'',83.5,110,14.75,NULL,NULL,NULL,NULL,NULL
2013,203499,Shane,Larkin,Shane Larkin,PG,5' 10.25'',70.75,89.5,3.8,34.5,44,10.64,3.08,12
2013,203495,Ricky,Ledo,Ricky Ledo,SG,6' 4.75'',79.25,102.5,10.25,27,33.5,10.72,3.32,4
2013,203458,Alex,Len,Alex Len,C,NULL,87.5,NULL,6.4,NULL,NULL,NULL,NULL,NULL
2013,203466,CJ,Leslie,CJ Leslie,PF-SF,6' 7.5'',86.25,104.5,7.95,32.5,40.5,10.19,3.1,NULL
2013,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,6' 6.75'',88,106.5,5.9,30,36.5,12.01,3.32,21
2013,203492,Ray,McCallum,Ray McCallum,PG,6' 0.25'',75.25,96.5,7.3,30.5,40,10.82,3.25,5
2013,203468,CJ,McCollum,CJ McCollum,PG-SG,6' 2.25'',78.25,96.5,8.6,32,38.5,11.02,3.32,13
2013,203463,Ben,McLemore,Ben McLemore,SG,6' 3.5'',79.75,100.5,5,32.5,42,11.87,3.27,6
2013,203502,Tony,Mitchell,Tony Mitchell,PF-SF,6' 7.5'',86.5,106.5,5.55,33.5,38,11.82,3.52,13
2013,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,6' 4.75'',83,104.5,9,29.5,37,10.99,3.32,10
2013,203513,Erik,Murphy,Erik Murphy,PF,6' 8.75'',82.5,108,7.95,24.5,29.5,12.19,3.57,13
2013,203488,Mike,Muscala,Mike Muscala,C-PF,6' 10.25'',85,108,6.8,28,33.5,11.76,3.44,5
2013,203457,Nerlens,Noel,Nerlens Noel,C,6' 10'',87.75,110,4.15,NULL,NULL,NULL,NULL,NULL
2013,203506,Victor,Oladipo,Victor Oladipo,SG,6' 3.25'',81.25,100.5,6.55,33,42,10.69,3.25,15
2013,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,6' 10.75'',81.75,108,6.65,24.5,29.5,11.42,3.59,5
2013,203464,Brandon,Paul,Brandon Paul,SG,6' 2.75'',82.25,98,5.25,33.5,39.5,11.16,3.37,15
2013,203658,Norvel,Pelle,Norvel Pelle,PF-C,6' 9.5'',86.5,109,5.15,31,34.5,11.49,3.32,0
2013,203486,Mason,Plumlee,Mason Plumlee,C-PF,6' 11.25'',83,108,6.15,30.5,36,10.89,3.29,14
2013,203490,Otto,Porter,Otto Porter,SF,6' 7.5'',85.5,105.5,6.65,27,36,11.25,3.4,9
2013,203515,Phil,Pressey,Phil Pressey,PG,5' 9.5'',74.25,92,4.7,33,38.5,10.86,3.13,7
2013,203318,Glen,Rice,Glen Rice,SF-SG,6' 4.5'',81.25,101.5,8.45,33,40.5,10.99,3.25,10
2013,203460,Andre,Roberson,Andre Roberson,PF-SF,6' 6.25'',83,104.5,7.05,30,36.5,11.36,3.34,10
2013,203471,Dennis,Schroder,Dennis Schroder,PG,6' 1'',79.75,98,4.1,30,34,11.09,3.21,1
2013,203491,Peyton,Siva,Peyton Siva,PG,5' 11.5'',75,93,6.05,33.5,41.5,10.59,3.16,15
2013,203503,Tony,Snell,Tony Snell,SF-SG,6' 6'',83.5,105.5,4.85,30,36.5,11.36,3.25,7
2013,203480,James,Southerland,James Southerland,SF-PF,6' 7'',85,106,8.05,29,32,10.9,3.38,5
2013,203519,Adonis,Thomas,Adonis Thomas,SF,6' 4.75'',85,99,7.5,34.5,40.5,11.64,3.32,13
2013,203472,Deshaun,Thomas,Deshaun Thomas,SF,6' 5'',82,104,9.1,28.5,32,12.94,3.53,5
2013,203481,Jeff,Withey,Jeff Withey,C,6' 10.75'',86,110.5,8.65,26.5,29,12.49,3.47,10
2013,203489,Nate,Wolters,Nate Wolters,PG,6' 3.5'',75.75,98,5.5,NULL,NULL,NULL,NULL,8
2013,203523,BJ,Young,BJ Young,SG-PG,6' 2.25'',80.25,99,4.7,NULL,NULL,NULL,NULL,NULL
2013,203469,Cody,Zeller,Cody Zeller,C-PF,6' 10.75'',82.75,106,4.75,35.5,37.5,10.82,3.15,17
2014,203919,Jordan,Adams,Jordan Adams,SG,6' 3.5'',82,102,10.8,24.5,29.5,12.13,3.5,NULL
2014,203937,Kyle,Anderson,Kyle Anderson,SF,6' 7.5'',86.75,107.5,13.35,NULL,NULL,NULL,NULL,NULL
2014,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,6' 5.25'',84,104.5,6.05,31.5,39.5,11.39,3.18,NULL
2014,203947,Jordan,Bachynski,Jordan Bachynski,PF,7' 1.25'',88,108.5,7.45,29,33,12.15,3.36,NULL
2014,203946,Cameron,Bairstow,Cameron Bairstow,PF,6' 8.75'',84.75,107,8.7,31,33.5,11.39,3.37,NULL
2014,203920,Khem,Birch,Khem Birch,PF,6' 7.5'',85,107,6,30.5,35.5,11.6,3.26,NULL
2014,203938,Alec,Brown,Alec Brown,PF,7' 0.25'',85.5,109,7.7,27,30,12.05,3.48,NULL
2014,203900,Markel,Brown,Markel Brown,SG,6' 2.5'',80.75,100,4.2,36.5,43.5,12.62,3.18,NULL
2014,203913,Jabari,Brown,Jabari Brown,SG,6' 3'',80.25,100,6.05,28,32,11.6,3.5,NULL
